S09-J119-R1420-QUAN-S01	S09-J119-R1420-QUAN	1	兄弟忙碌外出工作	SIBLING	CAREER_ACTION+MIGRATION_ACTION	SIBLING_RESOURCE	MIGRATION_OUTSIDE+CAREER_WORK+CHILD_OUTPUT	RESOURCE_RELATION_CHAIN+MIGRATION_OUTSIDE_CHAIN+CAREER_CHAIN+CHILD_OUTPUT_CHAIN	NONE	ABSENT	ABSENT	SINGLE_144_SOURCE_LIMIT+TOPIC_AXIS_REQUIRED+DUPLICATE_SYMBOL_MERGE+DYNAMIC_LAYER_CONDITIONAL+AUX_RESOURCE_LIMIT+MIGRATION_ENDPOINT_LIMIT+CAREER_ENDPOINT_LIMIT+CHILD_ENDPOINT_LIMIT+PERSON_TAIJI_REQUIRED	ZERO_SINGLE_144+ZERO_DUPLICATE_STACKING+ZERO_AUX_PALACE_OVERRIDE+ZERO_MIGRATION_ENDPOINT+ZERO_PROMOTION_ENDPOINT+ZERO_CHILD_ENDPOINT	ACTIVE
S09-J119-R1423-QUAN-S03	S09-J119-R1423-QUAN	3	浪费花钱	CONTEXT_SUBJECT	MONEY_OUTFLOW	PLEASURE_MIND	MONEY_FINANCE+MIGRATION_OUTSIDE	MENTAL_PLEASURE_STATE_CHAIN+FINANCE_FIVE_AXIS_CHAIN+MIGRATION_OUTSIDE_CHAIN	NONE	ABSENT	ABSENT	SINGLE_144_SOURCE_LIMIT+TOPIC_AXIS_REQUIRED+DUPLICATE_SYMBOL_MERGE+DYNAMIC_LAYER_CONDITIONAL+PLEASURE_ONLY_LIMIT+FINANCE_RESULT_LIMIT+MIGRATION_ENDPOINT_LIMIT	ZERO_SINGLE_144+ZERO_DUPLICATE_STACKING+ZERO_RESULTIZATION+ZERO_FINANCE_ENDPOINT+ZERO_MIGRATION_ENDPOINT	ACTIVE
S09-J119-R1423-KE-S01	S09-J119-R1423-KE	1	尚能量入为出	CONTEXT_SUBJECT	MONEY_RETENTION	MIGRATION_OUTSIDE	NONE	MIGRATION_OUTSIDE_CHAIN	NONE	ABSENT	ABSENT	SINGLE_144_SOURCE_LIMIT+TOPIC_AXIS_REQUIRED+DUPLICATE_SYMBOL_MERGE+DYNAMIC_LAYER_CONDITIONAL+MIGRATION_ENDPOINT_LIMIT	ZERO_SINGLE_144+ZERO_DUPLICATE_STACKING+ZERO_MIGRATION_ENDPOINT	ACTIVE
S09-J119-R1423-KE-S02	S09-J119-R1423-KE	2	该用则用	CONTEXT_SUBJECT	SEMANTIC_ACTION_REQUIRES_S17	MIGRATION_OUTSIDE	NONE	MIGRATION_OUTSIDE_CHAIN	NONE	ABSENT	ABSENT	SINGLE_144_SOURCE_LIMIT+TOPIC_AXIS_REQUIRED+DUPLICATE_SYMBOL_MERGE+DYNAMIC_LAYER_CONDITIONAL+MIGRATION_ENDPOINT_LIMIT	ZERO_SINGLE_144+ZERO_DUPLICATE_STACKING+ZERO_MIGRATION_ENDPOINT	ACTIVE
S09-J119-R1423-KE-S03	S09-J119-R1423-KE	3	不该用则省	CONTEXT_SUBJECT	SEMANTIC_ACTION_REQUIRES_S17	MIGRATION_OUTSIDE	NONE	MIGRATION_OUTSIDE_CHAIN	NONE	PRESENT	ABSENT	SINGLE_144_SOURCE_LIMIT+TOPIC_AXIS_REQUIRED+DUPLICATE_SYMBOL_MERGE+DYNAMIC_LAYER_CONDITIONAL+MIGRATION_ENDPOINT_LIMIT	ZERO_SINGLE_144+ZERO_DUPLICATE_STACKING+ZERO_MIGRATION_ENDPOINT	ACTIVE
S09-J119-R1423-JI-S01	S09-J119-R1423-JI	1	一生无福享受	CONTEXT_SUBJECT	PLEASURE_STATE	PLEASURE_MIND	MIGRATION_OUTSIDE	MENTAL_PLEASURE_STATE_CHAIN+MIGRATION_OUTSIDE_CHAIN	NONE	PRESENT	PRESENT	SINGLE_144_SOURCE_LIMIT+TOPIC_AXIS_REQUIRED+DUPLICATE_SYMBOL_MERGE+DYNAMIC_LAYER_CONDITIONAL+PLEASURE_ONLY_LIMIT+MIGRATION_ENDPOINT_LIMIT	ZERO_SINGLE_144+ZERO_DUPLICATE_STACKING+ZERO_RESULTIZATION+ZERO_MIGRATION_ENDPOINT	ACTIVE
S09-J119-R1423-JI-S02	S09-J119-R1423-JI	2	努力工作也收入不多	CONTEXT_SUBJECT	MONEY_INFLOW+CAREER_ACTION	CAREER_WORK	MONEY_FINANCE+MIGRATION_OUTSIDE	CAREER_CHAIN+FINANCE_FIVE_AXIS_CHAIN+MIGRATION_OUTSIDE_CHAIN	NONE	PRESENT	PRESENT	SINGLE_144_SOURCE_LIMIT+TOPIC_AXIS_REQUIRED+DUPLICATE_SYMBOL_MERGE+DYNAMIC_LAYER_CONDITIONAL+CAREER_ENDPOINT_LIMIT+FINANCE_RESULT_LIMIT+MIGRATION_ENDPOINT_LIMIT	ZERO_SINGLE_144+ZERO_DUPLICATE_STACKING+ZERO_PROMOTION_ENDPOINT+ZERO_FINANCE_ENDPOINT+ZERO_MIGRATION_ENDPOINT	ACTIVE
S09-J119-R1424-LU-S01	S09-J119-R1424-LU	1	家中大小皆与长上缘深	FAMILY_HOME	SEMANTIC_ACTION_REQUIRES_S17	PROPERTY_HOME	FRIEND_GROUP	PROPERTY_ASSET_CHAIN+FRIEND_PARTNERSHIP_CHAIN	NONE	ABSENT	PRESENT	SINGLE_144_SOURCE_LIMIT+TOPIC_AXIS_REQUIRED+DUPLICATE_SYMBOL_MERGE+DYNAMIC_LAYER_CONDITIONAL+PROPERTY_ENDPOINT_LIMIT+GROUP_RISK_LIMIT+PERSON_TAIJI_REQUIRED	ZERO_SINGLE_144+ZERO_DUPLICATE_STACKING+ZERO_PROPERTY_ENDPOINT+ZERO_GROUP_ENDPOINT	ACTIVE
S09-J119-R1424-LU-S02	S09-J119-R1424-LU	2	有乐同享	CONTEXT_SUBJECT	SEMANTIC_ACTION_REQUIRES_S17	FRIEND_GROUP	NONE	FRIEND_PARTNERSHIP_CHAIN	NONE	ABSENT	ABSENT	SINGLE_144_SOURCE_LIMIT+TOPIC_AXIS_REQUIRED+DUPLICATE_SYMBOL_MERGE+DYNAMIC_LAYER_CONDITIONAL+GROUP_RISK_LIMIT	ZERO_SINGLE_144+ZERO_DUPLICATE_STACKING+ZERO_GROUP_ENDPOINT	ACTIVE
S09-J119-R1424-QUAN-S01	S09-J119-R1424-QUAN	1	易沉迷肉欲之享乐而伤身伤情	CONTEXT_SUBJECT	SEMANTIC_ACTION_REQUIRES_S17	FRIEND_GROUP	NONE	FRIEND_PARTNERSHIP_CHAIN	NONE	ABSENT	PRESENT	SINGLE_144_SOURCE_LIMIT+TOPIC_AXIS_REQUIRED+DUPLICATE_SYMBOL_MERGE+DYNAMIC_LAYER_CONDITIONAL+GROUP_RISK_LIMIT	ZERO_SINGLE_144+ZERO_DUPLICATE_STACKING+ZERO_GROUP_ENDPOINT	ACTIVE
S09-J119-R1424-KE-S01	S09-J119-R1424-KE	1	家人多温良体健	FAMILY_HOME	SEMANTIC_ACTION_REQUIRES_S17	FRIEND_GROUP	NONE	FRIEND_PARTNERSHIP_CHAIN	NONE	ABSENT	PRESENT	SINGLE_144_SOURCE_LIMIT+TOPIC_AXIS_REQUIRED+DUPLICATE_SYMBOL_MERGE+DYNAMIC_LAYER_CONDITIONAL+GROUP_RISK_LIMIT+PERSON_TAIJI_REQUIRED	ZERO_SINGLE_144+ZERO_DUPLICATE_STACKING+ZERO_GROUP_ENDPOINT	ACTIVE
S09-J119-R1424-KE-S02	S09-J119-R1424-KE	2	凡事皆知所自制	CONTEXT_SUBJECT	SEMANTIC_ACTION_REQUIRES_S17	FRIEND_GROUP	NONE	FRIEND_PARTNERSHIP_CHAIN	NONE	ABSENT	ABSENT	SINGLE_144_SOURCE_LIMIT+TOPIC_AXIS_REQUIRED+DUPLICATE_SYMBOL_MERGE+DYNAMIC_LAYER_CONDITIONAL+GROUP_RISK_LIMIT	ZERO_SINGLE_144+ZERO_DUPLICATE_STACKING+ZERO_GROUP_ENDPOINT	ACTIVE
S09-J119-R1424-JI-S01	S09-J119-R1424-JI	1	家运不好	CONTEXT_SUBJECT	SEMANTIC_ACTION_REQUIRES_S17	PROPERTY_HOME	FRIEND_GROUP	PROPERTY_ASSET_CHAIN+FRIEND_PARTNERSHIP_CHAIN	NONE	PRESENT	ABSENT	SINGLE_144_SOURCE_LIMIT+TOPIC_AXIS_REQUIRED+DUPLICATE_SYMBOL_MERGE+DYNAMIC_LAYER_CONDITIONAL+PROPERTY_ENDPOINT_LIMIT+GROUP_RISK_LIMIT	ZERO_SINGLE_144+ZERO_DUPLICATE_STACKING+ZERO_PROPERTY_ENDPOINT+ZERO_GROUP_ENDPOINT	ACTIVE
